PNU,x,y
"1168010700106350008",127.034337953976,37.526920940817
"1168010700106350007",127.034254270895,37.5269397990426
"1168010700106350004",127.034040410868,37.526635672764
"1168010700106350003",127.033809057202,37.5266718263583
"1168010700106350002",127.033846023767,37.5268253264935
"1168010700106350000",127.033997415971,37.5269480284003
"1168010700106340001",127.033974519527,37.5264143917616
"1168010700106340000",127.033760206256,37.526471748841
"1168010700106330003",127.033741760757,37.5245817168773
"1168010700106330002",127.033803990312,37.5249215914447
"1168010700106330001",127.033844110503,37.5251604896645
"1168010700106330000",127.033840429035,37.5253519251756
"1168010700106340008",127.03410113889,37.5260009911117
"1168010700106320000",127.033722467812,37.5237840735445
"1168010700106340006",127.034248588562,37.5263510840686
"1168010700106340009",127.034057565005,37.5258952653751
"1168010700106340004",127.033799559345,37.526169533001
"1168010700106340007",127.034152172131,37.5261230689828
"1168010700106340002",127.033933860663,37.5263048829094
"1168010700106340005",127.033742350962,37.5259563768345
"1168010700106360019",127.034653931242,37.5270866195994
"1168010700106340003",127.033733208718,37.5263594944261
"1168010700105670010",127.026349767718,37.5233567208425
"1168010700105670009",127.026334979864,37.5234736997311
"1168010700105670008",127.026167396464,37.523480375012
"1168010700105670007",127.026169503407,37.5233644598945
"1168010700105680021",127.025842373906,37.5236538412628
"1168010700105670006",127.026011517791,37.5233244741032
"1168010700105680019",127.025940636257,37.5239216399791
"1168010700105680022",127.025993736268,37.5236360002327
"1168010700105680017",127.025568140198,37.5238484619526
"1168010700105680016",127.02564376785,37.5240706277746
"1168010700105680015",127.025499202978,37.5240765958633
"1168010700105680014",127.025384084377,37.5240718397905
"1168010700105680028",127.025739696408,37.5238963374624
"1168010700105680027",127.025547673484,37.5236097863585
"1168010700105680026",127.025732622135,37.5234908775131
"1168010700105680025",127.025574618955,37.5234106026342
"1168010700105680024",127.025415662875,37.5233309061075
"1168010700105680023",127.025512566785,37.5234853002726
"1168010700105680000",127.024781118047,37.5241084566142
"1168010700105670037",127.025850675803,37.5229249780809
"1168010700105670036",127.026126952685,37.5229898483901
"1168010700105670035",127.026036384229,37.5231044424408
"1168010700105670029",127.026435005227,37.5231927385168
"1168010700105670031",127.026304840901,37.5230836036555
"1168010700105680011",127.025318081713,37.5235175192319
"1168010700105670030",127.026230370706,37.5232039953801
"1168010700105680008",127.025085099709,37.5237195582235
"1168010700105680013",127.02530614905,37.523985727629
"1168010700105680004",127.024922546414,37.5239200081647
"1168010700105680009",127.025166370564,37.5236197722313
"1168010700105680001",127.024840594553,37.5240202002438
"1168010700105680005",127.025004118001,37.5238196071123
"1168010700105710004",127.026077667512,37.5245753558759
"1168010700105710002",127.025396385196,37.5244207170536
"1168010700105710000",127.024601100584,37.5244387119484
"1168010700105700012",127.02747343828,37.5244622703987
"1168010700105700011",127.026495396099,37.5242697142282
"1168010700105700010",127.02631348191,37.524278761884
"1168010700105700000",127.026305900014,37.5245109628445
"1168010700105690031",127.02745994844,37.5236380727874
"1168010700105690046",127.02640997788,37.5240228094995
"1168010700105700001",127.026506105999,37.5245044388925
"1168010700105670020",127.027010172351,37.5234386479759
"1168010700105670019",127.027038245848,37.5233459461445
"1168010700105670018",127.026841364039,37.5233374605704
"1168010700105670017",127.026860260821,37.5234531618789
"1168010700105670013",127.02651350944,37.5233489869977
"1168010700105670015",127.026671299672,37.5234605837245
"1168010700105670027",127.026824955434,37.5231703776434
"1168010700105670014",127.026679002218,37.5233434975334
"1168010700105670025",127.027178240269,37.5231559323189
"1168010700105670028",127.026634427848,37.5231773708162
"1168010700105670023",127.027451485308,37.5231475831617
"1168010700105670026",127.027014017188,37.5231629957292
"1168010700105670021",127.027228673306,37.523384838765
"1168010700105670024",127.027313238389,37.5231519771434
"1168010700105670003",127.025780685662,37.5232972442056
"1168010700105670022",127.027437974214,37.5233751473522
"1168010700105670001",127.025607529952,37.5230721401751
"1168010700105670004",127.025857628549,37.5232012313351
"1168010700105670000",127.025532623581,37.5231675439145
"1168010700105670002",127.025700175107,37.5231886848678
"1168010700105670012",127.026529212223,37.5234661168567
"1168010700105660036",127.027427273733,37.5226612719893
"1168010700106070006",127.031078457929,37.5262458907816
"1168010700106070005",127.031372470368,37.5263649825412
"1168010700106070003",127.031364784259,37.5262369734389
"1168010700106070001",127.031088475205,37.526376603733
"1168010700106070000",127.030876278305,37.5263845278234
"1168010700106060020",127.031131375879,37.5245456904702
"1168010700106070019",127.031208620961,37.5262403680782
"1168010700106070018",127.030835236851,37.525804049055
"1168010700106070017",127.030883419668,37.525605171747
"1168010700106070015",127.031251833992,37.5256239583357
"1168010700106070013",127.031276072581,37.5258414933874
"1168010700106070011",127.031288951354,37.5260359410667
"1168010700106070010",127.030960406197,37.5259934962651
"1168010700106070009",127.030729680989,37.5259867000192
"1168010700106060003",127.030719933887,37.5246202540541
"1168010700106060002",127.030738353385,37.5249032092223
"1168010700106060001",127.030751716982,37.5251063470138
"1168010700106060000",127.03070706007,37.5253677579414
"1168010700106050000",127.030224634515,37.5249907858257
"1168010700106040000",127.029509855561,37.5250213268498
"1168010700106030003",127.028650407493,37.5254828050842
"1168010700106030002",127.028846260011,37.5245945465377
"1168010700106060019",127.031134219833,37.5247053877271
"1168010700106060017",127.030695745901,37.5252228718138
"1168010700106060016",127.030822988977,37.5252172145649
"1168010700106060015",127.030831464007,37.5253629480157
"1168010700106060012",127.031295494411,37.5248322171557
"1168010700106060007",127.031177898627,37.5251882361149
"1168010700106090006",127.029814885405,37.5262054857828
"1168010700106060005",127.03105956569,37.5249032234095
"1168010700106090004",127.029790306198,37.5258265976291
"1168010700106100000",127.029089266857,37.5266936860307
"1168010700106170009",127.032801128314,37.528393195086
"1168010700106170008",127.033006539653,37.5284468055823
"1168010700106170007",127.03319052079,37.5284946606458
"1168010700106170005",127.033372484695,37.5285552137064
"1168010700106170003",127.033210557837,37.528772849818
"1168010700106170002",127.032812011359,37.5286881772198
"1168010700106180004",127.033176550796,37.5277657415639
"1168010700106170000",127.03256655687,37.528667109401
"1168010700106180002",127.033259189376,37.528197519238
"1168010700106180005",127.032849351329,37.5277648860625
"1168010700106180000",127.032780770195,37.5280729225408
"1168010700106180003",127.033211600439,37.5279903768922
"1168010700106170010",127.0326368058,37.5283961464774
"1168010700106180001",127.032984737451,37.5281473553655
"1168010700106160002",127.032172192427,37.5285428421947
"1168010700106170011",127.032881768219,37.5284140934461
"1168010700106160000",127.031541702152,37.5283531872926
"1168010700106160003",127.032329058662,37.5283591636327
"1168010700106150003",127.031242803498,37.5281686323793
"1168010700106160001",127.031787465416,37.5284311044263
"1168010700106150001",127.031035167132,37.528065397493
"1168010700106150004",127.031313247383,37.5279947107256
"1168010700106160010",127.031615411233,37.5282034846843
"1168010700106150002",127.031190044159,37.5283074485983
"1168010700106160008",127.031682710465,37.5280245392297
"1168010700106160012",127.03200693491,37.5282056139867
"1168010700106160006",127.032158436568,37.5282449583772
"1168010700106160009",127.031645964196,37.5281217347966
"1168010700106160004",127.03243152627,37.5282457620371
"1168010700106160007",127.031859526445,37.528160395808
"1168010700106070007",127.030865485751,37.5262553736857
"1168010700106160005",127.032310240227,37.5282101272968
"1168010700106230012",127.03256177818,37.5252823192363
"1168010700106230008",127.032595073015,37.5245936159449
"1168010700106130016",127.030475836128,37.5274272553347
"1168010700106130015",127.030645276022,37.5275131847166
"1168010700106130012",127.030123095433,37.5266334369717
"1168010700106130010",127.030317337695,37.5266268450772
"1168010700106130009",127.030610116239,37.5266146247475
"1168010700106130008",127.030562091348,37.5268641328265
"1168010700106130007",127.03057390934,37.5270630898492
"1168010700106130005",127.030231925758,37.5269265067343
"1168010700106140003",127.030204709735,37.5276939303611
"1168010700106150000",127.030783836199,37.5279608395695
"1168010700106140001",127.02960231767,37.5273343336777
"1168010700106140007",127.030472662751,37.5278309554342
"1168010700106130017",127.030474097633,37.5266201453654
"1168010700106140002",127.029912084221,37.5275455986143
"1168010700106110000",127.028992933397,37.5270727225451
"1168010700106140000",127.029428053082,37.5273809753587
"1168010700106100013",127.028692319322,37.526402897076
"1168010700106110003",127.028752405288,37.5270676259395
"1168010700106100011",127.028711668603,37.5263892249022
"1168010700106100014",127.029045338564,37.5261221217756
"1168010700106100009",127.028904062944,37.525900759505
"1168010700106100012",127.028664491076,37.5256984879717
"1168010700106130003",127.030159322999,37.5272421562401
"1168010700106100010",127.028720377129,37.5265487969551
"1168010700106130002",127.030352034937,37.527284190556
"1168010700106130001",127.030591828286,37.5272451823686
"1168010700106130000",127.030627709748,37.527387066936
"1168010700106120002",127.029425138824,37.5266248546805
"1168010700106120001",127.029755711125,37.5268571562579
"1168010700106120000",127.029431309001,37.5268085665899
"1168010700106190008",127.032325863216,37.527765149282
"1168010700106200002",127.0313388715,37.5273986620264
"1168010700106240021",127.032220714215,37.5249291524166
"1168010700106200000",127.030972046052,37.5273986466436
"1168010700106240019",127.03227515011,37.5252269658563
"1168010700106240022",127.032134011784,37.5247896180951
"1168010700106240017",127.032317708819,37.5254819561568
"1168010700106240020",127.032253338109,37.5250831997727
"1168010700106240012",127.0321339631,37.5257577684567
"1168010700106240018",127.032295460238,37.5253632106263
"1168010700106240046",127.032347415631,37.5256835500975
"1168010700106240013",127.032362165721,37.5257821899198
"1168010700106240028",127.032113633111,37.5253643928801
"1168010700106240027",127.032107799062,37.5252228339155
"1168010700106240026",127.03210159786,37.5250811622116
"1168010700106240025",127.032086475169,37.5249319808103
"1168010700106240024",127.0320937445,37.5245231859416
"1168010700106240023",127.032114633912,37.5246641557951
"1168010700106230005",127.032685364029,37.5249777713182
"1168010700106230004",127.032851116749,37.5252549160222
"1168010700106230003",127.032880635985,37.5254094690227
"1168010700106230002",127.032911231323,37.525568689851
"1168010700106230001",127.032954555906,37.5257485451294
"1168010700106230000",127.032694572028,37.5257681309145
"1168010700106220010",127.032235258099,37.5259791133846
"1168010700106220009",127.032099780156,37.5259799662452
"1168010700106240011",127.032128228147,37.5256263281191
"1168010700106240010",127.032123162107,37.5254984322219
"1168010700106240000",127.031726225926,37.5251320084733
"1168010700106230015",127.032652523455,37.5256340304002
"1168010700106230014",127.032620302187,37.5255096972502
"1168010700106230013",127.032590106698,37.52539282566
"1168010700106260046",127.031972662394,37.5234990783723
"1168010700106260049",127.032149099555,37.5233765023703
"1168010700106260045",127.031943021646,37.5236459662232
"1168010700106260044",127.032092550983,37.5236726253878
"1168010700106210006",127.033017878956,37.5264907633054
"1168010700106210005",127.033032712279,37.5266379225403
"1168010700106210004",127.033050977323,37.5268284035083
"1168010700106210003",127.033070412899,37.5270271303835
"1168010700106210002",127.033089139238,37.5272156317447
"1168010700106210001",127.03310885726,37.5274185458874
"1168010700106210000",127.0322247462,37.5270133688907
"1168010700106200008",127.03112220091,37.5267684707651
"1168010700106220007",127.031668866502,37.5259825564819
"1168010700106220006",127.031930010693,37.5259804288226
"1168010700106220005",127.032697142054,37.5260304926803
"1168010700106220004",127.032967025097,37.526023107035
"1168010700106220003",127.032968323606,37.5262519710379
"1168010700106220002",127.032686800239,37.5262698872672
"1168010700106220001",127.032454116989,37.5261368453793
"1168010700106220000",127.031925038096,37.5262466660101
"1168010700106190007",127.031960670598,37.5277454297022
"1168010700106190006",127.031902507581,37.5278782132068
"1168010700106190004",127.032504909056,37.5278317025411
"1168010700106190003",127.032433559608,37.5280381143571
"1168010700106190002",127.03224599415,37.5279496251153
"1168010700106190001",127.03209992613,37.5278288721901
"1168010700106190000",127.031748214136,37.5277933024445
"1168010700106180007",127.032834745207,37.5279276499261
"1168010700106200003",127.031447950864,37.5271554518314
"1168010700106200006",127.031191822652,37.5271638157309
"1168010700106200001",127.031356290899,37.5276712091967
"1168010700106200005",127.031316067553,37.5271587047723
"1168010700106260001",127.0310242586,37.5237981791696
"1168010700106260004",127.031227069795,37.5234905536929
"1168010700106250013",127.03091276631,37.5240988441884
"1168010700106260002",127.031017427912,37.5235639780489
"1168010700106250011",127.030641233643,37.5241121827611
"1168010700106260000",127.030734042107,37.5237567976891
"1168010700106260060",127.031606469017,37.5233019160754
"1168010700106250012",127.030850283294,37.5243253656012
"1168010700106260059",127.031715817412,37.5233255883599
"1168010700106260061",127.031545887954,37.5232727949446
"1168010700106260057",127.031669568669,37.5234671353387
"1168010700106260054",127.031677228327,37.5236136459177
"1168010700106260053",127.031804500577,37.5236347951326
"1168010700106260052",127.031842704311,37.5234966052548
"1168010700106260069",127.032077186948,37.5230554205835
"1168010700106260068",127.032201366642,37.5230960914657
"1168010700106260067",127.032175034994,37.5232069213817
"1168010700106260066",127.032020592876,37.5231861555028
"1168010700106260065",127.03189106652,37.5231033336139
"1168010700106260064",127.031755370472,37.52308662208
"1168010700106260042",127.031770231275,37.5237904950255
"1168010700106260063",127.031582618399,37.5231220790629
"1168010700106260034",127.031526847038,37.5238121761613
"1168010700106260043",127.031981589642,37.5237997508428
"1168010700106260030",127.031510481628,37.5235794235186
"1168010700106260040",127.03164745587,37.5237913026787
"1168010700106260027",127.031510168545,37.5234076562917
"1168010700106260032",127.031530034708,37.5236628231771
"1168010700106260050",127.032003135375,37.5233561394624
"1168010700106260029",127.031504719647,37.5234942602578
"1168010700106260048",127.032123657953,37.5235110932109
"1168010700106260051",127.031872420597,37.5233440805253
"1168010700106270016",127.032521674553,37.5234823473384
"1168010700106270019",127.03286532876,37.5232084081707
"1168010700106270030",127.032332761756,37.5236230536458
"1168010700106270017",127.032810800366,37.5233615180554
"1168010700106270028",127.032427850148,37.5233012275124
"1168010700106270031",127.032304153463,37.5237829298162
"1168010700106270026",127.032545822834,37.523143910414
"1168010700106270029",127.032361811888,37.5234637121941
"1168010700106270025",127.032681663155,37.5231421174743
"1168010700106270027",127.032414064978,37.5231296524726
"1168010700106260018",127.03135031946,37.5236462935704
"1168010700106260017",127.031355211986,37.5237054404719
"1168010700106260016",127.031358868438,37.5237623823203
"1168010700106260015",127.031362468612,37.5238200443548
"1168010700106260014",127.031365741205,37.5238782778881
"1168010700106260013",127.031250542956,37.5238826458567
"1168010700106260012",127.031245342839,37.5237961756322
"1168010700106260010",127.031238586118,37.5236820961019
"1168010700106260026",127.031494184855,37.5233201816895
"1168010700106260025",127.031494182677,37.5232454121576
"1168010700106260021",127.031340484809,37.5234744629248
"1168010700106260023",127.031338619,37.523343653007
"1168010700106260019",127.031347968601,37.5235879259699
"1168010700106260022",127.031336736136,37.5234150616583
"1168010700106250009",127.031080123162,37.5240917587063
"1168010700106260020",127.031344727816,37.5235322229498
"1168010700106250002",127.031491811212,37.5241749826835
"1168010700106250010",127.030785194057,37.5241042819099
"1168010700106250000",127.030671569117,37.5243315103455
"1168010700106250005",127.031955386528,37.5241628991563
"1168010700106240047",127.032333286705,37.5255841045382
"1168010700106250001",127.031091206944,37.5243151143802
"1168010700106260076",127.031897547165,37.5227213400222
"1168010700106270009",127.032821650117,37.5242599693755
"1168010700106260074",127.031720944237,37.5228704194839
"1168010700106260077",127.031756187516,37.5226910449146
"1168010700106260073",127.031865971091,37.5229058357041
"1168010700106260072",127.032030906961,37.5229242039482
"1168010700106260071",127.032079134321,37.5227773366445
"1168010700106260070",127.032226455595,37.5228810941304
"1168010700106260088",127.031606486848,37.5234960649205
"1168010700106260087",127.031616222633,37.5236108324189
"1168010700106260084",127.031585221871,37.5234949818102
"1168010700106260083",127.031592882598,37.5235765042758
"1168010700106260078",127.031550210967,37.5226541163686
"1168010700106260080",127.031585453511,37.522996614986
"1168010700106280005",127.03179511608,37.5223945637261
"1168010700106260079",127.031548772029,37.5228654365031
"1168010700106280004",127.03186131122,37.5222475572069
"1168010700106280006",127.031926345578,37.5224365676523
"1168010700106280002",127.031702010344,37.5221977069401
"1168010700106280001",127.031623320169,37.5223409376934
"1168010700106280014",127.032468030477,37.5224484554514
"1168010700106280000",127.031495762724,37.5222903982805
"1168010700106280012",127.032309070964,37.5223988596146
"1168010700106280011",127.032228695119,37.5225408290374
"1168010700106280010",127.032098779911,37.5224904336308
"1168010700106280009",127.03216658709,37.5223440139704
"1168010700106270022",127.032698548866,37.5229671117951
"1168010700106280007",127.032004917777,37.5222935233185
"1168010700106270020",127.032888647027,37.5231001542864
"1168010700106270023",127.032500851706,37.5229229456239
"1168010700106270018",127.032664173496,37.5233093591423
"1168010700106270021",127.032894596582,37.5230013071482
"1168010700106510000",127.035789492909,37.523012843654
"1168010700106500022",127.035861331372,37.5234103276112
"1168010700106500018",127.035673668177,37.5231472031772
"1168010700106500020",127.035595982031,37.5233102170445
"1168010700106500016",127.035817700922,37.523246135768
"1168010700106500019",127.035643679724,37.5232107978367
"1168010700106520019",127.037946909632,37.5231911999872
"1168010700106500017",127.035722205088,37.523366111275
"1168010700106520016",127.037601463613,37.5231237580091
"1168010700106520015",127.037884362421,37.5233236069961
"1168010700106520014",127.038141916846,37.5233440928696
"1168010700106520013",127.03819437418,37.5235690199389
"1168010700106520012",127.038007621582,37.5234937086355
"1168010700106520011",127.037956378114,37.5235964173616
"1168010700106530007",127.037780181568,37.5242381262849
"1168010700106530006",127.037598065243,37.5242029179937
"1168010700106530004",127.037673053271,37.5244359567192
"1168010700106530003",127.037769219084,37.5246515372054
"1168010700106530002",127.037650723625,37.5246439237654
"1168010700106530001",127.037529710195,37.5246361646096
"1168010700106530000",127.037347983261,37.524612771398
"1168010700106520020",127.037664475615,37.5232692809006
"1168010700106520002",127.037720417899,37.5236253527943
"1168010700106520001",127.037583909095,37.5235828789569
"1168010700106520000",127.037438355999,37.5235332286372
"1168010700106510027",127.035981401581,37.522697161672
"1168010700106510026",127.036738109907,37.5227882659816
"1168010700106510025",127.036513832454,37.5227170001956
"1168010700106510024",127.036290079705,37.5226459914367
"1168010700106510023",127.036049578035,37.5225735490727
"1168010700106520010",127.038145099644,37.5236689440974
"1168010700106520009",127.038258671208,37.5237914925989
"1168010700106550012",127.038322296806,37.5249372268899
"1168010700106540018",127.038001058289,37.5245050861819
"1168010700106550010",127.038490850864,37.5249372721162
"1168010700106550013",127.038258294377,37.5250972961881
"1168010700106550008",127.038566918299,37.5250500992351
"1168010700106550011",127.038388831376,37.5250442908222
"1168010700106550006",127.038700962596,37.5251529039221
"1168010700106550009",127.038650543014,37.524962131591
"1168010700106510007",127.036348372977,37.5231893667895
"1168010700106550007",127.038531092801,37.5251894176971
"1168010700106510005",127.036253085087,37.5230017521256
"1168010700106510008",127.036555498412,37.5232439651499
"1168010700106510003",127.036044773499,37.5229376140539
"1168010700106510006",127.036415731334,37.5230538938935
"1168010700106510001",127.035859306389,37.5228769346722
"1168010700106510004",127.036186038544,37.5231373639946
"1168010700106510020",127.036649180168,37.5230524116441
"1168010700106510002",127.035975787639,37.5230726806773
"1168010700106510019",127.037104999512,37.5233438887655
"1168010700106510021",127.037063898399,37.522902037436
"1168010700106510016",127.036383032192,37.5228549804942
"1168010700106510015",127.03701971474,37.5230619520599
"1168010700106510010",127.036822687446,37.5232433004458
"1168010700106510009",127.036611135425,37.5231295367493
"1168010700106500015",127.036002303228,37.5234546629113
"1168010700106500014",127.036030436161,37.5233137313129
"1168010700106500013",127.036221088569,37.5234355881499
"1168010700106500012",127.036435673932,37.5235039470613
"1168010700106500011",127.036612758097,37.5235604467691
"1168010700106500010",127.036466720716,37.5237871256984
"1168010700106500009",127.03639499848,37.5239264180532
"1168010700106500008",127.036235978183,37.5237939775283
"1168010700106530014",127.037549784348,37.5237856288945
"1168010700106530012",127.037695920456,37.5238146516055
"1168010700106530011",127.037609567178,37.5239273075968
"1168010700106530010",127.037837496975,37.5239024677717
"1168010700106530009",127.037675572397,37.5240937993416
"1168010700106530008",127.037819024144,37.5241049204848
"1168010700106530019",127.037397334028,37.5242022251042
"1168010700106540000",127.037982256454,37.5246588709506
"1168010700106530017",127.03750115022,37.5240809451007
"1168010700106530020",127.037372816676,37.5243959360005
"1168010700106560001",127.037322107763,37.5256370233897
"1168010700106530018",127.037361024123,37.5240721230933
"1168010700106560000",127.037149126852,37.5256810653072
"1168010700106560002",127.037510697968,37.5256028291432
"1168010700106550017",127.038098223585,37.5251060611998
"1168010700106550016",127.038052226246,37.5249739185438
"1168010700106550015",127.038010429358,37.5248887778703
"1168010700106550014",127.038204603574,37.524946670064
"1168010700106560010",127.037822243887,37.5251630073797
"1168010700106560009",127.037597867773,37.5252140947317
"1168010700106560008",127.037395317154,37.5252787003313
"1168010700106560007",127.037695593394,37.5253898488717
"1168010700106560006",127.037898068713,37.5253440254119
"1168010700106560005",127.037951363265,37.5255011998459
"1168010700106560004",127.037750984938,37.5255472080862
"1168010700106560003",127.037455089415,37.525446160143
"1168010700106550005",127.038757469434,37.5253149290931
"1168010700106550004",127.038591012687,37.5253537696368
"1168010700106550003",127.038374979207,37.5254005440066
"1168010700106550002",127.038319984425,37.5252343241199
"1168010700106550001",127.038146557448,37.5252731545558
"1168010700106550000",127.038205128244,37.5254366472217
"1168010700106570022",127.037914741471,37.5259937586497
"1168010700106570021",127.038115703945,37.5259619782436
"1168010700106570020",127.038148906607,37.5260639386216
"1168010700106570019",127.037954726581,37.5261043792789
"1168010700106570014",127.037473456921,37.5259456910259
"1168010700106570017",127.037598470996,37.5257839486245
"1168010700106570029",127.03853963451,37.5259307205269
"1168010700106570016",127.03743189812,37.5258252277949
"1168010700106570028",127.03839721311,37.5260018925578
"1168010700106570030",127.03835287442,37.5258831694683
"1168010700106570026",127.038024083669,37.5257081430364
"1168010700106570025",127.037823951245,37.5257335592806
"1168010700106570024",127.037868865061,37.5258635535785
"1168010700106570023",127.038074511234,37.5258452969246
"1168010700106540008",127.038383322875,37.5243252174855
"1168010700106540007",127.03838678311,37.524447383289
"1168010700106540006",127.03847611736,37.524513763371
"1168010700106540005",127.03832049872,37.524582902641
"1168010700106540004",127.038503338858,37.5245966936395
"1168010700106540003",127.038535436204,37.524717322244
"1168010700106540002",127.038323294687,37.5247034322245
"1168010700106540001",127.038143066095,37.5246700660165
"1168010700106540016",127.038163498391,37.5245080037578
"1168010700106540015",127.038184098272,37.524337003663
"1168010700106540014",127.038023690623,37.5243172204485
"1168010700106540013",127.03806471855,37.5241857906727
"1168010700106540012",127.038078400393,37.5240721942514
"1168010700106540011",127.038088782916,37.5239489683832
"1168010700106540010",127.038295259665,37.5240471842166
"1168010700106540009",127.038317086103,37.5242015242491
